File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatClient.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatClient.java,1.0,1.0,1.0,0.0,10.0,0.0,8.0,2.0,2.0,1.0,1.0,45.0,46.0,2.0,47.0,1.0,0.0,0.0,46.0,556.0,50.0,137.0,118.0,21.0,369.0,67.0,72.0,64.0,10.0,5.0,5.0,5.0,2.69,5.0,5.0,5.0,1.0,1.0,26.0,1.0,1.0,0.0,4.711111111111111,0.8444444444444444,0.17777777777777778,1.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatClientHMSImpl.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatClientHMSImpl.java,3.0,3.0,3.0,1.0,15.0,0.0,15.0,0.0,3.0,2.0,1.0,58.0,56.0,5.0,58.0,1.0,9.0,0.0,48.0,1103.0,91.0,956.0,278.0,601.0,61.0,350.0,490.0,195.0,341.0,9.0,9.0,10.0,0.06,202.0,202.0,207.0,74.0,1.0,30.333333333333332,0.0,2.0,46.666666666666664,5.5344827586206895,5.9655172413793105,3.9655172413793105,3.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatCreateDBDesc.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatCreateDBDesc.java,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,2.0,1.0,0.0,15.0,14.0,10.0,15.0,1.0,2.0,0.0,12.0,194.0,25.0,87.0,34.0,39.0,82.0,44.0,62.0,33.0,31.0,5.0,5.0,5.0,0.94,20.0,20.0,20.0,15.0,1.0,4.5,0.0,1.0,66.0,5.933333333333334,2.2666666666666666,1.0666666666666667,1.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatCreateTableDesc.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatCreateTableDesc.java,1.0,1.0,1.0,1.0,8.0,0.0,4.0,5.0,2.0,3.0,0.0,41.0,38.0,4.0,41.0,0.0,3.0,0.0,38.0,435.0,44.0,188.0,89.0,56.0,236.0,66.0,109.0,55.0,54.0,2.0,2.0,2.0,1.26,42.0,42.0,42.0,41.0,1.0,10.5,0.0,1.0,56.0,3.6097560975609757,2.268292682926829,1.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatDatabase.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatDatabase.java,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,5.0,88.0,12.0,35.0,15.0,13.0,41.0,16.0,23.0,14.0,9.0,5.0,5.0,5.0,1.17,10.0,10.0,10.0,6.0,1.0,4.0,0.0,1.0,50.0,2.5,2.5,1.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatNotificationEvent.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatNotificationEvent.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,11.0,102.0,12.0,64.0,21.0,32.0,26.0,39.0,51.0,20.0,32.0,3.0,3.0,3.0,0.41,11.0,11.0,11.0,11.0,1.0,5.0,0.0,1.0,62.0,14.222222222222221,2.888888888888889,1.2222222222222223,2.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatPartition.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatPartition.java,1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,1.0,1.0,1.0,29.0,28.0,9.0,29.0,2.0,1.0,0.0,26.0,372.0,38.0,220.0,64.0,116.0,115.0,114.0,161.0,68.0,98.0,3.0,3.0,3.0,0.52,42.0,42.0,43.0,29.0,1.0,23.0,0.0,1.0,75.0,4.0,5.620689655172414,1.4827586206896552,2.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatPartitionSpec.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatPartitionSpec.java,1.0,1.0,1.0,1.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,13.0,13.0,4.0,13.0,3.0,1.0,1.0,8.0,158.0,27.0,78.0,31.0,31.0,56.0,34.0,53.0,27.0,28.0,4.0,4.0,4.0,0.72,17.0,17.0,17.0,13.0,1.0,6.5,0.0,1.0,29.0,2.6923076923076925,2.4615384615384617,1.3846153846153846,2.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatTable.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\HCatTable.java,1.0,1.0,2.0,0.0,9.0,0.0,6.0,2.0,3.0,1.0,6.0,56.0,59.0,26.0,60.0,5.0,2.0,0.0,53.0,761.0,91.0,467.0,134.0,245.0,205.0,205.0,314.0,122.0,206.0,16.0,16.0,33.0,0.44,103.0,103.0,121.0,56.0,1.0,44.0,0.0,1.0,89.0,5.946428571428571,4.303571428571429,43.660714285714285,3.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\MetadataJSONSerializer.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\MetadataJSONSerializer.java,2.0,2.0,2.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,6.0,131.0,12.0,98.0,40.0,45.0,21.0,43.0,63.0,34.0,37.0,3.0,3.0,3.0,0.21,17.0,17.0,17.0,7.0,1.0,24.0,0.0,2.0,0.0,2.2857142857142856,4.428571428571429,2.4285714285714284,2.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\MetadataSerializer.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\MetadataSerializer.java,1.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,7.0,0.0,8.0,0.0,0.0,1.0,7.0,97.0,13.0,21.0,18.0,1.0,63.0,12.0,15.0,14.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,1.0,0.0,2.0,1.125,0.25,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\ObjectNotFoundException.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\ObjectNotFoundException.java,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,5.0,8.0,5.0,2.0,26.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,24.0,2.0,1.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\Command.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\Command.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,53.0,4.0,12.0,11.0,0.0,37.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,5.0,1.0,0.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\HCatReplicationTaskIterator.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\HCatReplicationTaskIterator.java,2.0,2.0,2.0,1.0,11.0,0.0,9.0,2.0,2.0,0.0,0.0,9.0,9.0,11.0,9.0,0.0,2.0,0.0,7.0,168.0,22.0,107.0,41.0,48.0,41.0,50.0,71.0,32.0,40.0,5.0,5.0,6.0,0.38,19.0,19.0,21.0,15.0,2.0,8.5,0.0,1.0,32.5,4.333333333333333,4.444444444444445,2.111111111111111,2.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\NoopReplicationTask.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\NoopReplicationTask.java,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,77.0,13.0,31.0,16.0,10.0,33.0,15.0,21.0,12.0,9.0,1.0,1.0,1.0,1.06,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,40.0,1.2,2.6,1.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\ReplicationTask.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\ReplicationTask.java,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,3.0,4.0,3.0,18.0,14.0,5.0,18.0,0.0,2.0,3.0,13.0,245.0,23.0,106.0,36.0,52.0,116.0,46.0,72.0,36.0,38.0,4.0,4.0,4.0,1.09,24.0,24.0,26.0,16.0,1.0,8.333333333333334,4.0,1.0,29.0,9.444444444444445,2.2222222222222223,1.3888888888888888,1.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\ReplicationUtils.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\ReplicationUtils.java,2.0,2.0,2.0,1.0,15.0,0.0,10.0,5.0,2.0,10.0,1.0,13.0,3.0,0.0,13.0,1.0,2.0,0.0,10.0,249.0,21.0,148.0,46.0,84.0,85.0,80.0,113.0,49.0,75.0,4.0,4.0,5.0,0.57,31.0,31.0,33.0,22.0,1.0,16.0,0.0,2.0,0.0,4.384615384615385,5.538461538461538,2.3846153846153846,3.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\StagingDirectoryProvider.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\StagingDirectoryProvider.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,60.0,6.0,14.0,8.0,3.0,40.0,5.0,9.0,7.0,2.0,1.0,1.0,1.0,2.86,2.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,0.0,5.333333333333333,1.3333333333333333,0.6666666666666666,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\commands\DropDatabaseCommand.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\commands\DropDatabaseCommand.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,11.0,2.0,11.0,0.0,0.0,0.0,11.0,99.0,15.0,60.0,32.0,18.0,24.0,27.0,39.0,23.0,17.0,1.0,1.0,1.0,0.4,11.0,11.0,11.0,11.0,2.0,11.0,0.0,1.0,63.0,1.0,2.0,1.0,0.0
hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\commands\DropPartitionCommand.java,2.3.7,hcatalog\webhcat\java-client\src\main\java\org\apache\hive\hcatalog\api\repl\commands\DropPartitionCommand.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,0.0,0.0,0.0,11.0,122.0,16.0,82.0,37.0,34.0,24.0,47.0,60.0,28.0,33.0,2.0,2.0,2.0,0.29,12.0,12.0,12.0,11.0,2.0,14.0,0.0,1.0,61.0,1.9090909090909092,2.8181818181818183,1.0909090909090908,1.0
