Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
VectorAggregationBufferRow.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,84.0,11.0,32.0,14.0,9.0,41.0,15.0,24.0,14.0,10.0,2.0,2.0,2.0,1.28,8.0,8.0,8.0,7.0
VectorAppMasterEventOperator.java,3.1.2,2.0,2.0,2.0,2.0,15.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,135.0,23.0,85.0,31.0,45.0,27.0,54.0,68.0,29.0,39.0,9.0,9.0,9.0,0.32,13.0,13.0,13.0,12.0
VectorAssignRow.java,3.1.2,7.0,4.0,7.0,5.0,47.0,4.0,37.0,5.0,1.0,0.0,2.0,12.0,12.0,7.0,12.0,0.0,4.0,0.0,8.0,730.0,75.0,510.0,132.0,349.0,145.0,266.0,317.0,121.0,227.0,32.0,16.0,32.0,0.28,86.0,52.0,87.0,62.0
VectorCoalesce.java,3.1.2,2.0,2.0,3.0,2.0,11.0,1.0,9.0,0.0,1.0,0.0,1.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,150.0,23.0,101.0,33.0,58.0,26.0,63.0,86.0,34.0,52.0,14.0,14.0,24.0,0.26,22.0,22.0,32.0,20.0
VectorColumnAssign.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,30.0,5.0,8.0,7.0,0.0,17.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0
VectorColumnAssignFactory.java,3.1.2,2.0,2.0,2.0,1.0,16.0,0.0,16.0,0.0,29.0,5.0,0.0,42.0,37.0,4.0,42.0,0.0,0.0,15.0,27.0,609.0,30.0,545.0,118.0,349.0,34.0,215.0,322.0,122.0,209.0,23.0,18.0,23.0,0.06,113.0,101.0,114.0,44.0
VectorColumnMapping.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,71.0,14.0,36.0,18.0,13.0,21.0,21.0,28.0,17.0,12.0,1.0,1.0,1.0,0.58,6.0,6.0,6.0,6.0
VectorColumnOrderedMap.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,0.0,1.0,11.0,11.0,7.0,11.0,2.0,0.0,0.0,9.0,125.0,22.0,79.0,34.0,35.0,24.0,41.0,58.0,35.0,29.0,2.0,2.0,2.0,0.3,13.0,13.0,13.0,11.0
VectorColumnOutputMapping.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,60.0,11.0,23.0,11.0,9.0,26.0,11.0,16.0,9.0,8.0,1.0,1.0,1.0,1.13,4.0,4.0,4.0,4.0
VectorColumnSetInfo.java,3.1.2,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,2.0,0.0,1.0,10.0,10.0,21.0,10.0,0.0,1.0,3.0,6.0,210.0,36.0,126.0,43.0,74.0,48.0,92.0,105.0,43.0,65.0,7.0,2.0,7.0,0.38,16.0,11.0,16.0,10.0
VectorColumnSourceMapping.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,65.0,10.0,29.0,12.0,13.0,26.0,15.0,22.0,11.0,12.0,3.0,3.0,3.0,0.9,6.0,6.0,6.0,6.0
VectorCopyRow.java,3.1.2,2.0,2.0,3.0,1.0,12.0,0.0,11.0,0.0,10.0,0.0,1.0,21.0,21.0,4.0,21.0,17.0,0.0,0.0,4.0,348.0,53.0,264.0,74.0,156.0,31.0,113.0,174.0,70.0,112.0,9.0,4.0,9.0,0.12,53.0,48.0,67.0,20.0
VectorDesc.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,3.0,5.0,4.0,0.0,17.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
VectorDeserializeRow.java,3.1.2,5.0,3.0,5.0,2.0,38.0,2.0,28.0,7.0,1.0,0.0,2.0,18.0,18.0,12.0,18.0,0.0,7.0,0.0,11.0,853.0,88.0,571.0,117.0,426.0,198.0,278.0,342.0,121.0,231.0,26.0,10.0,29.0,0.35,97.0,64.0,106.0,47.0
VectorElt.java,3.1.2,2.0,2.0,3.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,137.0,17.0,101.0,37.0,59.0,19.0,56.0,79.0,37.0,42.0,16.0,16.0,19.0,0.19,24.0,24.0,27.0,9.0
VectorExpression.java,3.1.2,1.0,1.0,1.0,0.0,6.0,0.0,5.0,1.0,2.0,1.0,2.0,13.0,14.0,15.0,15.0,0.0,0.0,1.0,14.0,173.0,22.0,93.0,33.0,46.0,58.0,41.0,62.0,32.0,33.0,4.0,4.0,4.0,0.62,18.0,18.0,18.0,10.0
VectorExpressionDescriptor.java,3.1.2,2.0,2.0,2.0,1.0,7.0,0.0,6.0,0.0,6.0,4.0,2.0,25.0,27.0,36.0,31.0,3.0,1.0,0.0,27.0,371.0,40.0,273.0,84.0,148.0,58.0,121.0,192.0,65.0,133.0,13.0,13.0,19.0,0.21,66.0,66.0,80.0,55.0
VectorExpressionWriter.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,50.0,4.0,25.0,24.0,0.0,21.0,23.0,24.0,24.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0
VectorExpressionWriterFactory.java,3.1.2,1.0,1.0,2.0,1.0,12.0,0.0,11.0,0.0,29.0,28.0,0.0,147.0,119.0,28.0,147.0,2.0,19.0,0.0,126.0,1548.0,170.0,1224.0,236.0,828.0,154.0,494.0,762.0,278.0,512.0,23.0,8.0,23.0,0.13,277.0,257.0,397.0,236.0
VectorExtractRow.java,3.1.2,5.0,2.0,5.0,3.0,30.0,2.0,25.0,2.0,1.0,0.0,2.0,8.0,8.0,5.0,8.0,0.0,3.0,0.0,5.0,354.0,41.0,246.0,99.0,157.0,67.0,147.0,169.0,91.0,91.0,27.0,11.0,28.0,0.27,40.0,23.0,41.0,28.0
VectorFileSinkOperator.java,3.1.2,1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,1.0,4.0,105.0,20.0,59.0,27.0,26.0,26.0,37.0,47.0,25.0,22.0,5.0,5.0,5.0,0.44,9.0,9.0,9.0,5.0
VectorFilterOperator.java,3.1.2,1.0,1.0,1.0,1.0,9.0,0.0,7.0,0.0,1.0,1.0,1.0,9.0,8.0,3.0,9.0,0.0,0.0,1.0,8.0,143.0,24.0,89.0,36.0,47.0,30.0,48.0,63.0,32.0,32.0,5.0,4.0,5.0,0.34,16.0,14.0,16.0,9.0
VectorGroupByDesc.java,3.1.2,1.0,1.0,1.0,0.0,6.0,0.0,4.0,2.0,2.0,1.0,1.0,6.0,7.0,7.0,8.0,0.0,0.0,0.0,8.0,117.0,11.0,47.0,19.0,21.0,59.0,16.0,24.0,12.0,12.0,10.0,4.0,10.0,1.26,15.0,9.0,15.0,6.0
VectorGroupByOperator.java,3.1.2,2.0,2.0,2.0,1.0,14.0,1.0,10.0,2.0,8.0,1.0,2.0,51.0,50.0,41.0,51.0,0.0,10.0,3.0,38.0,1002.0,149.0,596.0,199.0,328.0,259.0,313.0,422.0,179.0,263.0,11.0,10.0,11.0,0.43,110.0,107.0,119.0,54.0
VectorGroupKeyHelper.java,3.1.2,5.0,5.0,7.0,1.0,35.0,1.0,28.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,147.0,10.0,92.0,30.0,64.0,45.0,62.0,80.0,36.0,45.0,14.0,14.0,20.0,0.49,17.0,17.0,23.0,3.0
VectorHashKeyWrapper.java,3.1.2,1.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,7.0,42.0,42.0,10.0,42.0,0.0,2.0,1.0,39.0,419.0,62.0,319.0,89.0,174.0,40.0,160.0,228.0,92.0,138.0,12.0,12.0,12.0,0.13,74.0,74.0,84.0,45.0
VectorHashKeyWrapperBatch.java,3.1.2,3.0,3.0,4.0,1.0,15.0,0.0,11.0,3.0,1.0,1.0,1.0,44.0,43.0,3.0,44.0,0.0,36.0,0.0,8.0,804.0,60.0,531.0,117.0,331.0,213.0,258.0,407.0,133.0,282.0,45.0,45.0,105.0,0.4,154.0,154.0,214.0,50.0
VectorInBloomFilterColDynamicValue.java,3.1.2,3.0,2.0,3.0,1.0,13.0,0.0,12.0,0.0,7.0,0.0,2.0,16.0,16.0,6.0,16.0,0.0,1.0,0.0,15.0,285.0,35.0,224.0,80.0,122.0,26.0,103.0,152.0,74.0,85.0,25.0,25.0,25.0,0.12,50.0,42.0,50.0,15.0
VectorKeySeries.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,98.0,13.0,13.0,12.0,0.0,72.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0
VectorKeySeriesBytesSerialized.java,3.1.2,7.0,7.0,8.0,1.0,76.0,5.0,70.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,271.0,25.0,223.0,52.0,169.0,23.0,162.0,185.0,54.0,132.0,20.0,20.0,23.0,0.1,22.0,22.0,25.0,3.0
VectorKeySeriesImpl.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,6.0,1.0,0.0,0.0,5.0,68.0,11.0,35.0,18.0,10.0,22.0,16.0,23.0,13.0,10.0,1.0,1.0,1.0,0.63,6.0,6.0,6.0,6.0
VectorKeySeriesLongSerialized.java,3.1.2,9.0,7.0,10.0,1.0,68.0,5.0,61.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,249.0,26.0,199.0,36.0,151.0,24.0,135.0,159.0,37.0,123.0,20.0,20.0,23.0,0.12,27.0,23.0,30.0,3.0
VectorKeySeriesMultiSerialized.java,3.1.2,3.0,3.0,4.0,1.0,34.0,2.0,31.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,187.0,20.0,144.0,31.0,103.0,23.0,97.0,113.0,29.0,85.0,12.0,12.0,14.0,0.16,15.0,15.0,17.0,4.0
VectorKeySeriesSerialized.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,35.0,3.0,6.0,5.0,0.0,26.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0
VectorKeySeriesSerializedImpl.java,3.1.2,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,8.0,0.0,0.0,1.0,7.0,130.0,22.0,76.0,34.0,33.0,32.0,50.0,63.0,31.0,33.0,4.0,4.0,4.0,0.42,12.0,12.0,12.0,8.0
VectorKeySeriesSingleImpl.java,3.1.2,2.0,2.0,2.0,1.0,15.0,2.0,12.0,0.0,1.0,0.0,1.0,7.0,7.0,8.0,7.0,1.0,1.0,1.0,4.0,158.0,33.0,95.0,27.0,57.0,30.0,67.0,80.0,25.0,56.0,3.0,3.0,3.0,0.32,12.0,12.0,12.0,6.0
VectorLimitOperator.java,3.1.2,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,82.0,10.0,50.0,18.0,25.0,22.0,28.0,39.0,17.0,22.0,7.0,7.0,7.0,0.44,10.0,10.0,10.0,4.0
VectorMapJoinBaseOperator.java,3.1.2,2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,1.0,0.0,2.0,9.0,9.0,6.0,9.0,0.0,1.0,3.0,5.0,188.0,33.0,119.0,51.0,59.0,40.0,71.0,91.0,45.0,52.0,5.0,5.0,5.0,0.34,18.0,18.0,19.0,9.0
VectorMapJoinBytesHashMap.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,6.0,8.0,7.0,0.0,37.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0
VectorMapJoinBytesHashMultiSet.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,6.0,8.0,7.0,0.0,37.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0
VectorMapJoinBytesHashSet.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,6.0,8.0,7.0,0.0,37.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0
VectorMapJoinBytesHashTable.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,3.0,2.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
VectorMapJoinCommonOperator.java,3.1.2,4.0,4.0,4.0,1.0,36.0,6.0,23.0,6.0,1.0,0.0,2.0,15.0,15.0,31.0,15.0,0.0,2.0,9.0,4.0,745.0,139.0,433.0,166.0,267.0,174.0,306.0,369.0,172.0,234.0,17.0,17.0,18.0,0.4,65.0,63.0,66.0,15.0
VectorMapJoinDesc.java,3.1.2,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,1.0,11.0,17.0,19.0,17.0,0.0,0.0,0.0,17.0,132.0,19.0,88.0,38.0,35.0,25.0,33.0,48.0,23.0,25.0,9.0,2.0,9.0,0.28,19.0,12.0,19.0,11.0
VectorMapJoinFastBytesHashMap.java,3.1.2,1.0,1.0,1.0,1.0,14.0,2.0,10.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,110.0,22.0,59.0,34.0,25.0,29.0,35.0,42.0,26.0,21.0,2.0,2.0,2.0,0.49,6.0,6.0,6.0,4.0
VectorMapJoinFastBytesHashMultiSet.java,3.1.2,1.0,1.0,1.0,1.0,13.0,2.0,9.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,100.0,19.0,55.0,31.0,22.0,27.0,30.0,37.0,22.0,18.0,2.0,2.0,2.0,0.49,6.0,6.0,6.0,4.0
VectorMapJoinFastBytesHashSet.java,3.1.2,1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,87.0,15.0,49.0,28.0,19.0,24.0,25.0,32.0,19.0,16.0,2.0,2.0,2.0,0.49,6.0,6.0,6.0,4.0
VectorMapJoinFastBytesHashTable.java,3.1.2,4.0,4.0,4.0,3.0,26.0,2.0,20.0,3.0,1.0,0.0,1.0,7.0,7.0,4.0,7.0,0.0,2.0,2.0,3.0,221.0,32.0,144.0,60.0,90.0,45.0,89.0,114.0,55.0,64.0,8.0,8.0,9.0,0.31,25.0,25.0,26.0,18.0
VectorMapJoinFastBytesHashUtil.java,3.1.2,3.0,3.0,4.0,1.0,12.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,4.0,16.0,6.0,8.0,17.0,9.0,13.0,7.0,7.0,3.0,3.0,4.0,1.06,3.0,3.0,4.0,1.0
VectorMapJoinFastHashMap.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,5.0,16.0,11.0,2.0,17.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,1.06,2.0,2.0,2.0,2.0
VectorMapJoinFastHashMultiSet.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,48.0,8.0,23.0,13.0,4.0,17.0,7.0,13.0,9.0,4.0,1.0,1.0,1.0,0.74,4.0,4.0,4.0,4.0
VectorMapJoinFastHashSet.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,44.0,7.0,20.0,12.0,3.0,17.0,6.0,11.0,8.0,3.0,1.0,1.0,1.0,0.85,3.0,3.0,3.0,3.0
VectorMapJoinFastHashTable.java,3.1.2,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,1.0,2.0,4.0,5.0,3.0,10.0,5.0,0.0,2.0,0.0,3.0,91.0,19.0,54.0,26.0,24.0,18.0,31.0,39.0,24.0,16.0,3.0,3.0,3.0,0.33,9.0,9.0,9.0,5.0
VectorMapJoinFastHashTableLoader.java,3.1.2,5.0,5.0,5.0,2.0,29.0,5.0,24.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,114.0,17.0,76.0,43.0,34.0,22.0,50.0,58.0,38.0,29.0,9.0,9.0,9.0,0.29,10.0,10.0,10.0,4.0
VectorMapJoinFastKeyStore.java,3.1.2,2.0,2.0,2.0,1.0,13.0,1.0,9.0,1.0,4.0,0.0,13.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,168.0,27.0,76.0,37.0,43.0,67.0,43.0,57.0,34.0,25.0,5.0,5.0,6.0,0.88,11.0,11.0,12.0,9.0
VectorMapJoinFastLongHashMap.java,3.1.2,1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,115.0,21.0,67.0,37.0,28.0,27.0,37.0,46.0,28.0,23.0,2.0,2.0,2.0,0.4,8.0,8.0,8.0,5.0
VectorMapJoinFastLongHashMultiSet.java,3.1.2,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,103.0,18.0,59.0,34.0,22.0,27.0,31.0,39.0,25.0,17.0,2.0,2.0,2.0,0.46,7.0,7.0,7.0,5.0
VectorMapJoinFastLongHashSet.java,3.1.2,1.0,1.0,1.0,1.0,9.0,1.0,7.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,99.0,18.0,56.0,34.0,19.0,26.0,29.0,37.0,25.0,15.0,2.0,2.0,2.0,0.46,7.0,7.0,7.0,5.0
VectorMapJoinFastLongHashTable.java,3.1.2,3.0,3.0,3.0,2.0,22.0,2.0,18.0,2.0,1.0,0.0,1.0,10.0,10.0,8.0,10.0,0.0,2.0,2.0,6.0,283.0,40.0,198.0,83.0,120.0,46.0,118.0,151.0,75.0,83.0,11.0,11.0,11.0,0.23,32.0,32.0,32.0,22.0
VectorMapJoinFastLongHashUtil.java,3.1.2,7.0,3.0,7.0,1.0,24.0,0.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,5.0,30.0,8.0,20.0,17.0,17.0,20.0,7.0,13.0,7.0,3.0,7.0,0.57,7.0,3.0,7.0,1.0
VectorMapJoinFastMultiKeyHashMap.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,56.0,7.0,23.0,12.0,7.0,26.0,11.0,15.0,8.0,7.0,2.0,2.0,2.0,1.13,3.0,3.0,3.0,2.0
VectorMapJoinFastMultiKeyHashMultiSet.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,55.0,8.0,21.0,12.0,5.0,26.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,1.24,3.0,3.0,3.0,2.0
VectorMapJoinFastMultiKeyHashSet.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,56.0,9.0,21.0,12.0,5.0,26.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,1.24,3.0,3.0,3.0,2.0
VectorMapJoinFastStringCommon.java,3.1.2,2.0,2.0,2.0,2.0,15.0,1.0,14.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,75.0,11.0,44.0,19.0,23.0,21.0,21.0,26.0,18.0,11.0,3.0,3.0,3.0,0.48,4.0,4.0,4.0,4.0
VectorMapJoinFastStringHashMap.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,46.0,7.0,17.0,11.0,3.0,22.0,8.0,11.0,8.0,3.0,1.0,1.0,1.0,1.29,2.0,2.0,2.0,2.0
VectorMapJoinFastStringHashMultiSet.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,46.0,7.0,17.0,11.0,3.0,22.0,8.0,11.0,8.0,3.0,1.0,1.0,1.0,1.29,2.0,2.0,2.0,2.0
VectorMapJoinFastStringHashSet.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,46.0,7.0,17.0,11.0,3.0,22.0,8.0,11.0,8.0,3.0,1.0,1.0,1.0,1.29,2.0,2.0,2.0,2.0
VectorMapJoinFastTableContainer.java,3.1.2,2.0,1.0,2.0,1.0,12.0,1.0,10.0,0.0,1.0,0.0,1.0,12.0,12.0,8.0,12.0,0.0,1.0,0.0,11.0,234.0,38.0,159.0,67.0,86.0,37.0,77.0,94.0,53.0,50.0,17.0,5.0,17.0,0.23,28.0,16.0,28.0,12.0
VectorMapJoinFastValueStore.java,3.1.2,2.0,2.0,2.0,1.0,29.0,4.0,16.0,8.0,10.0,2.0,29.0,18.0,16.0,14.0,18.0,0.0,2.0,0.0,16.0,696.0,124.0,372.0,133.0,243.0,201.0,221.0,275.0,112.0,171.0,11.0,11.0,11.0,0.54,45.0,45.0,45.0,20.0
VectorMapJoinGenerateResultOperator.java,3.1.2,4.0,4.0,4.0,1.0,31.0,4.0,21.0,6.0,1.0,2.0,3.0,23.0,21.0,4.0,23.0,0.0,4.0,12.0,7.0,865.0,146.0,526.0,154.0,344.0,195.0,285.0,386.0,143.0,269.0,17.0,17.0,17.0,0.37,100.0,100.0,104.0,44.0
VectorMapJoinHashMap.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,4.0,4.0,3.0,0.0,26.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0
VectorMapJoinHashMapResult.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,63.0,10.0,11.0,10.0,0.0,42.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0
VectorMapJoinHashMultiSet.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,4.0,4.0,3.0,0.0,23.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0
VectorMapJoinHashMultiSetResult.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34.0,4.0,7.0,4.0,1.0,23.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.29,1.0,1.0,1.0,1.0
VectorMapJoinHashSet.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,4.0,4.0,3.0,0.0,26.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0
VectorMapJoinHashSetResult.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,3.0,2.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
VectorMapJoinHashTable.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,47.0,7.0,10.0,9.0,0.0,30.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
VectorMapJoinHashTableResult.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,89.0,14.0,37.0,17.0,12.0,38.0,18.0,27.0,16.0,12.0,1.0,1.0,1.0,1.03,8.0,8.0,8.0,8.0
VectorMapJoinInnerBigOnlyGenerateResultOperator.java,3.1.2,3.0,2.0,3.0,1.0,25.0,3.0,13.0,8.0,1.0,0.0,2.0,9.0,9.0,7.0,9.0,0.0,2.0,5.0,2.0,334.0,55.0,143.0,54.0,76.0,136.0,83.0,109.0,50.0,62.0,6.0,5.0,6.0,0.95,27.0,25.0,28.0,9.0
